"spkid","full_name","neo","pha","H","diameter","albedo","spec_B","spec_T","orbit_id","epoch","e","a","q","i","om","w","ma","n","per","moid","class","data_arc","first_obs","last_obs","n_obs_used","condition_code","ad","per_y","n_del_obs_used","n_dop_obs_used","epoch_mjd","extent","rot_per","GM","BV","UB","IR","tp_cal","two_body","A1","A2","A3","DT","tp","M1","K1","M2","K2","PC"
3457840,"       (2009 HA21)",Y,Y,20.85,,,,,28,2461000.5,0.7291,1.461,0.396,6.41,205.39,219.92,202.99,0.5583,645,0.0461,APO,5109,2009-04-20,2023-04-16,98,1,2.53,1.77,,,61000,,,,,,,2026-08-29.2,,,,,,2461281.74,,,,,
3458941,"       (2009 HV58)",Y,Y,19.72,,,,,33,2461000.5,0.5842,1.984,0.825,46.97,69.69,50.92,10.08,0.3526,1.02e+03,0.0282,APO,5159,2009-04-25,2023-06-10,102,0,3.14,2.8,,,61000,,,,,,,2025-10-23.4,,,,,,2460971.91,,,,,
3459429,"       (2009 JR)",Y,Y,21.41,,,,,31,2461000.5,0.4895,1.73,0.883,8.40,225.32,295.26,119.08,0.4333,831,0.0309,APO,5716,2009-05-03,2024-12-26,124,0,2.58,2.27,,,61000,,,,,,,2025-02-19.1,,,,,,2460725.67,,,,,
3461188,"       (2009 KD3)",Y,Y,21.40,,,,,"JPL 10",2454977.5,0.6760,2.17,0.703,7.93,39.30,116.23,17.88,0.3083,1.17e+03,0.028,APO,7,2009-05-23,2009-05-30,24,9,3.64,3.2,,,54977,,,,,,,2009-03-29.0,,,,,,2454919.51,,,,,
3461189,"       (2009 KE3)",Y,Y,18.31,,,,,40,2461000.5,0.7024,2.67,0.795,5.85,13.78,319.90,271.64,0.2259,1.59e+03,0.0323,APO,4935,2009-05-23,2022-11-26,123,0,4.55,4.36,,,61000,,,,,,,2026-12-17.2,,,,,,2461391.73,,,,,
3463079,"       (2009 LQ)",Y,Y,21.75,,,,,17,2461000.5,0.5904,1.536,0.629,5.34,114.48,244.15,195.85,0.5176,696,0.0419,APO,25,2009-05-26,2009-06-20,63,7,2.44,1.9,,,61000,,,,,,,2026-10-04.1,,,,,,2461317.67,,,,,
3463175,"       (2009 LW2)",Y,Y,19.82,,,,,27,2461000.5,0.2595,1.206,0.893,33.15,101.10,41.10,259.43,0.7445,484,0.0416,APO,5877,2009-06-15,2025-07-18,67,0,1.52,1.32,,,61000,,,,,,,2026-04-05.0,,,,,,2461135.58,,,,,
3464007,"       (2009 OF)",Y,Y,21.50,,,,,25,2461000.5,0.5992,2.352,0.942,9.38,126.86,218.02,176.71,0.2733,1.32e+03,0.00423,APO,186,2009-07-17,2010-01-19,175,4,3.76,3.61,,,61000,,,,,,,2024-02-13.4,,,,,,2460353.96,,,,,
3466069,"       (2009 QJ9)",Y,Y,19.27,,,,,51,2461000.5,0.6204,2.718,1.032,19.27,157.77,202.23,213.72,0.22,1.64e+03,0.048,AMO,3430,2009-08-21,2019-01-11,433,0,4.40,4.48,,,61000,,,,,,,2027-09-16.9,,,,,,2461665.47,,,,,
3467085,"       (2009 RV1)",Y,Y,21.90,,,,,26,2461000.5,0.6374,2.698,0.978,1.89,1.96,56.51,223.70,0.2224,1.62e+03,0.0212,APO,118,2009-09-12,2010-01-08,64,5,4.42,4.43,,,61000,,,,,,,2027-07-26.9,,,,,,2461613.42,,,,,
3467148,"       (2009 RZ3)",Y,Y,18.82,,,,,27,2461000.5,0.6747,2.211,0.719,52.67,344.66,114.21,301.68,0.2998,1.2e+03,0.0426,APO,4780,2009-09-14,2022-10-16,186,0,3.70,3.29,,,61000,,,,,,,2026-06-03.5,,,,,,2461195.02,,,,,
3467177,"       (2009 SB)",Y,Y,20.60,,,,,22,2461000.5,0.8009,2.213,0.441,5.45,215.03,271.85,302.64,0.2994,1.2e+03,0.0211,APO,4725,2009-09-16,2022-08-24,55,2,3.98,3.29,,,61000,,,,,,,2026-05-31.5,,,,,,2461192.04,,,,,
3467187,"       (2009 SN)",Y,Y,21.70,,,,,"JPL 11",2455092.5,0.3219,1.428,0.968,26.47,344.66,37.75,345.72,0.5776,623,0.0119,APO,4,2009-09-17,2009-09-21,26,9,1.89,1.71,,,55092,,,,,,,2009-10-12.7,,,,,,2455117.22,,,,,
3467355,"       (2009 SW17)",Y,Y,19.88,,,,,23,2461000.5,0.5982,2.013,0.809,8.40,42.43,42.21,215.08,0.3451,1.04e+03,0.0418,APO,5335,2009-09-21,2024-04-30,79,0,3.22,2.86,,,61000,,,,,,,2027-01-14.9,,,,,,2461420.48,,,,,
3467394,"       (2009 SG18)",Y,Y,17.60,,,,,"JPL 52",2461000.5,0.6737,3.039,0.992,57.83,177.38,204.63,9.09,0.186,1.94e+03,0.0242,APO,5845,2009-09-21,2025-09-22,297,0,5.09,5.3,,,61000,,,,,,,2025-10-03.1,,,,,,2460951.63,,,,,
3471590,"       (2009 TK12)",Y,Y,20.70,,,,,47,2461000.5,0.5845,1.695,0.705,3.84,245.51,245.54,67.99,0.4465,806,0.0134,APO,4071,2009-10-14,2020-12-06,241,0,2.69,2.21,,,61000,,4.167,,,,,2025-06-21.7,,,,,,2460848.22,,,,,
3471663,"       (2009 UQ)",Y,Y,21.70,,,,,14,2461000.5,0.5349,1.785,0.830,14.51,8.67,306.05,289.94,0.4133,871,0.0187,APO,34,2009-10-17,2009-11-20,55,7,2.74,2.38,,,61000,,,,,,,2026-05-09.5,,,,,,2461170.01,,,,,
3472299,"       (2009 UY17)",Y,Y,20.92,,,,,12,2461000.5,0.3163,0.8186,0.560,42.06,202.06,30.58,32.83,1.331,271,0.0142,ATE,25,2009-10-15,2009-11-09,20,7,1.08,0.741,,,61000,,,,,,,2025-10-27.3,,,,,,2460975.83,,,,,
3475236,"       (2009 VW)",Y,Y,21.75,,,,,35,2461000.5,0.5627,1.441,0.630,7.16,54.38,256.13,134.27,0.57,632,0.0275,APO,4932,2009-11-09,2023-05-12,163,0,2.25,1.73,,,61000,,,,,,,2025-03-30.4,,,,,,2460764.93,,,,,
3475238,"       (2009 VZ)",Y,Y,21.44,,,,,32,2461000.5,0.3253,1.413,0.953,12.31,233.65,221.52,175.20,0.587,613,0.0215,APO,5404,2009-11-08,2024-08-25,173,0,1.87,1.68,,,61000,,,,,,,2025-01-26.5,,,,,,2460702.03,,,,,
3476771,"       (2009 VQ44)",Y,Y,21.90,,,,,"JPL 11",2455155.5,0.7265,1.345,0.368,29.80,46.78,237.92,35.91,0.6322,569,0.0187,APO,11,2009-11-15,2009-11-26,52,9,2.32,1.56,,,55155,,,,,,,2009-09-24.1,,,,,,2455098.69,,,,,
3477574,"       (2009 WJ1)",Y,Y,21.16,,,,,17,2461000.5,0.6785,2.455,0.789,0.62,276.55,195.15,38.89,0.2562,1.41e+03,0.00764,APO,139,2009-09-29,2010-02-15,50,6,4.12,3.85,,,61000,,,,,,,2025-06-22.2,,,,,,2460848.71,,,,,
3483055,"       (2009 XV)",Y,Y,21.00,,,,,18,2461000.5,0.6872,2.568,0.803,3.34,44.51,327.13,325.29,0.2395,1.5e+03,0.0233,APO,37,2009-12-09,2010-01-15,105,6,4.33,4.12,,,61000,,,,,,,2026-04-14.9,,,,,,2461145.44,,,,,
3483513,"       (2009 XT6)",Y,Y,20.36,,,,,26,2461000.5,0.7674,2.18,0.507,5.74,264.90,82.02,358.40,0.3061,1.18e+03,0.00224,APO,4555,2009-12-13,2022-06-03,125,0,3.85,3.22,,,61000,,,,,,,2025-11-26.2,,,,,,2461005.72,,,,,
3485260,"       (2010 AF30)",Y,Y,21.73,,,,,27,2461000.5,0.3717,1.325,0.833,3.06,62.39,162.92,69.44,0.6461,557,0.0435,APO,5419,2010-01-10,2024-11-11,98,0,1.82,1.53,,,61000,,2.6,,,,,2025-08-05.5,,,,,,2460893.03,,,,,
54180389,"       (2010 BV132)",Y,Y,21.48,,,,,3,2461000.5,0.1797,1.228,1.007,17.28,255.00,186.55,269.44,0.7243,497,0.0231,APO,5610,2010-01-07,2025-05-18,41,0,1.45,1.36,,,61000,,,,,,,2026-03-26.0,,,,,,2461125.54,,,,,
3508127,"       (2010 CN44)",Y,Y,19.72,0.340,0.185,,,39,2461000.5,0.6713,2.867,0.943,3.86,188.73,304.00,95.09,0.203,1.77e+03,0.0293,APO,1943,2010-02-15,2015-06-12,104,0,4.79,4.86,,,61000,,,,,,,2024-08-09.5,,,,,,2460532.06,,,,,
54049909,"       (2010 CJ188)",Y,Y,21.14,,,,,"JPL 5",2455234.5,0.3354,1.538,1.022,22.16,103.99,14.33,19.40,0.5167,697,0.0465,AMO,11,2010-02-02,2010-02-13,52,9,2.05,1.91,,,55234,,,,,,,2009-12-31.4,,,,,,2455196.96,,,,,
3508146,"       (2010 DO)",Y,Y,21.66,0.149,0.176,,,18,2461000.5,0.7456,1.613,0.410,11.95,154.24,117.05,224.23,0.4811,748,0.0183,APO,5364,2010-02-16,2024-10-24,66,0,2.82,2.05,,,61000,,,,,,,2026-08-30.2,,,,,,2461282.73,,,,,
3511311,"       (2010 DG77)",Y,Y,20.32,,,,,"JPL 21",2455246.5,0.6501,2.742,0.959,16.73,290.02,196.11,5.05,0.2171,1.66e+03,0.00862,APO,2,2010-02-18,2010-02-20,14,9,4.52,4.54,,,55246,,,,,,,2010-01-26.7,,,,,,2455223.22,,,,,
3511892,"       (2010 EF44)",Y,Y,20.17,,,,,24,2461000.5,0.8883,2.187,0.244,38.00,173.64,235.15,321.03,0.3048,1.18e+03,0.0231,APO,4768,2010-03-05,2023-03-25,85,0,4.13,3.23,,,61000,,,,,,,2026-03-28.8,,,,,,2461128.37,,,,,
3511894,"       (2010 EK44)",Y,Y,19.79,,,,,27,2461000.5,0.7718,2.841,0.648,11.25,180.47,107.98,81.56,0.2059,1.75e+03,0.0229,APO,233,2010-03-13,2010-11-01,97,4,5.03,4.79,,,61000,,,,,,,2024-10-20.8,,,,,,2460604.33,,,,,
3512281,"       (2010 FQ)",Y,Y,19.99,0.285,0.204,,,64,2461000.5,0.3563,1.527,0.983,10.56,140.42,359.53,125.26,0.5223,689,0.00426,APO,5601,2010-01-16,2025-05-18,292,0,2.07,1.89,,,61000,,,,,,,2025-03-26.1,,,,,,2460760.66,,,,,
3513382,"       (2010 FF10)",Y,Y,21.80,0.095,0.407,,,41,2461000.5,0.6317,2.38,0.877,5.08,166.08,105.34,76.35,0.2685,1.34e+03,0.0373,APO,4061,2010-03-20,2021-05-02,196,0,3.88,3.67,,,61000,,,,,,,2025-02-09.6,,,,,,2460716.11,,,,,
3514551,"       (2010 FC81)",Y,Y,21.91,0.402,0.021,,,41,2461000.5,0.6232,2.677,1.009,1.68,144.31,63.60,200.62,0.2251,1.6e+03,0.0259,APO,4900,2010-01-12,2023-06-13,193,0,4.35,4.38,,,61000,,0.3263,,,,,2027-10-30.1,,,,,,2461708.70,,,,,
3515065,"       (2010 GS7)",Y,Y,21.51,0.203,0.107,,,37,2461000.5,0.6578,2.696,0.923,9.10,190.71,57.21,178.22,0.2227,1.62e+03,0.0476,APO,3344,2010-04-07,2019-06-03,255,0,4.47,4.43,,,61000,,,,,,,2023-09-12.5,,,,,,2460200.07,,,,,
3515377,"       (2010 GU21)",Y,Y,21.14,0.510,0.025,,,52,2461000.5,0.5639,2.18,0.951,3.16,56.98,201.60,289.32,0.3061,1.18e+03,0.0108,APO,206,2010-02-20,2010-09-14,446,2,3.41,3.22,3,2,61000,,4.326,,,,,2026-07-09.8,,,,,,2461231.40,,,,,
3518309,"       (2010 HY22)",Y,Y,16.73,,,,,14,2461000.5,0.7239,3.655,1.009,44.13,19.21,343.28,130.11,0.141,2.55e+03,0.0286,APO,4987,2010-04-21,2023-12-16,65,1,6.30,6.99,,,61000,,,,,,,2023-05-13.5,,,,,,2460078.02,,,,,
3519490,"       (2010 JG)",Y,Y,20.95,0.192,0.209,,,46,2461000.5,0.3198,1.19,0.810,23.31,49.72,292.02,269.26,0.7591,474,0.0294,APO,4763,2010-05-04,2023-05-19,226,0,1.57,1.3,1,1,61000,,3.191,,,,,2026-03-20.5,,,,,,2461120.04,,,,,
3520202,"       (2010 JK33)",Y,Y,21.03,0.208,0.148,,,39,2461000.5,0.6110,2.231,0.868,4.04,28.46,289.91,212.73,0.2958,1.22e+03,0.0243,APO,3854,2010-05-06,2020-11-23,139,0,3.59,3.33,,,61000,,,,,,,2027-04-02.8,,,,,,2461498.30,,,,,
3520666,"       (2010 JV34)",Y,Y,20.85,0.226,0.165,,,34,2461000.5,0.5445,1.723,0.785,7.21,225.29,87.04,285.82,0.436,826,0.0381,APO,3442,2010-05-08,2019-10-10,357,0,2.66,2.26,,,61000,,2.7824,,,,,2026-05-10.1,,,,,,2461170.66,,,,,
3520759,"       (2010 JJ41)",Y,Y,21.83,,,,,12,2461000.5,0.6686,1.069,0.354,3.21,50.64,28.90,91.03,0.8922,404,0.022,APO,27,2010-04-20,2010-05-17,22,7,1.78,1.1,,,61000,,,,,,,2025-08-10.9,,,,,,2460898.46,,,,,
3521439,"       (2010 JN71)",Y,Y,21.42,0.214,0.106,,,35,2461000.5,0.5903,2.381,0.976,17.74,62.40,185.58,73.10,0.2682,1.34e+03,0.0364,APO,4002,2010-05-11,2021-04-25,137,0,3.79,3.67,2,1,61000,,,,,,,2025-02-21.4,,,,,,2460727.99,,,,,
3522155,"       (2010 JE88)",Y,Y,21.50,,,,,17,2461000.5,0.7640,2.109,0.498,10.73,224.59,260.24,40.06,0.3217,1.12e+03,0.000265,APO,23,2010-05-14,2010-06-06,88,7,3.72,3.06,,,61000,,2,,,,,2025-07-19.4,,,,,,2460875.97,,,,,
3523945,"       (2010 KQ10)",Y,Y,21.64,,,,,16,2461000.5,0.6622,2.384,0.805,6.70,243.84,287.77,99.81,0.2677,1.34e+03,0.0227,APO,3916,2010-05-20,2021-02-07,48,0,3.96,3.68,,,61000,,,,,,,2024-11-13.1,,,,,,2460627.67,,,,,
3523946,"       (2010 KR10)",Y,Y,19.50,,,,,38,2461000.5,0.5863,2.168,0.897,1.05,94.46,232.99,288.71,0.3087,1.17e+03,0.00189,APO,1316,2010-05-20,2013-12-26,97,0,3.44,3.19,,,61000,,,,,,,2026-07-09.9,,,,,,2461231.43,,,,,
3526640,"       (2010 KB61)",Y,Y,20.41,0.417,0.065,,,49,2461000.5,0.2339,1.275,0.977,44.59,55.93,234.97,229.22,0.6846,526,0.0483,APO,4953,2010-05-26,2023-12-17,164,0,1.57,1.44,,,61000,,,,,,,2026-05-31.0,,,,,,2461191.54,,,,,
54114211,"       (2010 KD149)",Y,Y,21.48,0.213,0.118,,,2,2461000.5,0.2118,0.8889,0.701,14.23,324.42,131.06,315.37,1.176,306,0.0224,ATE,1955,2010-05-25,2015-10-01,50,1,1.08,0.838,,,61000,,,,,,,2025-12-28.9,,,,,,2461038.45,,,,,
3529053,"       (2010 LK34)",Y,Y,21.91,0.108,0.271,,,29,2461000.5,0.8073,1.829,0.352,5.32,130.06,249.31,64.27,0.3986,903,0.00852,APO,4652,2010-05-26,2023-02-19,163,0,3.30,2.47,,,61000,,,,,,,2025-06-12.7,,,,,,2460839.24,,,,,
3529599,"       (2010 LZ63)",Y,Y,20.20,0.877,0.021,,,15,2461000.5,0.7609,1.89,0.452,13.87,306.98,79.58,315.41,0.3793,949,0.0168,APO,4758,2010-06-12,2023-06-22,34,0,3.33,2.6,,,61000,,,,,,,2026-03-18.5,,,,,,2461118.06,,,,,
3536555,"       (2010 MU112)",Y,Y,20.79,0.599,0.028,,,19,2461000.5,0.5398,1.756,0.808,48.04,261.10,119.21,194.65,0.4235,850,0.000261,APO,3501,2010-06-29,2020-01-29,57,0,2.70,2.33,,,61000,,,,,,,2026-12-16.3,,,,,,2461390.89,,,,,
3541751,"       (2010 ON101)",Y,Y,20.39,0.238,0.225,,,43,2461000.5,0.4093,1.629,0.962,9.31,251.57,8.15,147.31,0.474,759,0.0468,APO,3519,2010-05-01,2019-12-19,138,1,2.30,2.08,,,61000,,,,,,,2025-01-14.2,,,,,,2460689.75,,,,,
3542519,"       (2010 PK9)",Y,Y,21.81,0.143,0.138,,,30,2461000.5,0.6759,0.6821,0.221,12.59,306.51,195.65,194.38,1.75,206,0.0155,ATE,4783,2010-07-18,2023-08-22,123,0,1.14,0.563,,,61000,,,,,,,2026-02-23.6,,,,,,2461095.16,,,,,
3547804,"       (2010 RA147)",Y,Y,19.44,,,,,34,2461000.5,0.6544,2.16,0.747,5.82,8.19,116.80,245.15,0.3104,1.16e+03,0.0102,APO,1332,2010-09-10,2014-05-04,143,1,3.57,3.18,,,61000,,,,,,,2026-11-25.9,,,,,,2461370.50,,,,,
3552292,"       (2010 RF181)",Y,Y,20.70,,,,,27,2461000.5,0.5450,2.211,1.006,6.22,51.07,2.47,204.83,0.2998,1.2e+03,0.0166,APO,3626,2010-09-11,2020-08-15,137,0,3.42,3.29,,,61000,,4.6,,,,,2027-04-22.5,,,,,,2461518.07,,,,,
3548660,"       (2010 TP54)",Y,Y,21.71,,,,,27,2461000.5,0.5959,2.392,0.966,3.47,351.52,67.24,19.82,0.2665,1.35e+03,0.0412,APO,4007,2000-02-06,2011-01-26,105,0,3.82,3.7,,,61000,,,,,,,2025-09-07.6,,,,,,2460926.11,,,,,
3549033,"       (2010 TP55)",Y,Y,20.50,,,,,24,2461000.5,0.6694,2.351,0.777,3.32,232.71,69.72,94.30,0.2734,1.32e+03,0.00456,APO,2594,2010-10-11,2017-11-17,67,0,3.93,3.61,,,61000,,,,,,,2024-12-11.0,,,,,,2460655.53,,,,,
3549036,"       (2010 TS149)",Y,Y,20.01,,,,,35,2461000.5,0.3902,1.498,0.913,3.43,128.11,13.32,359.79,0.5378,669,0.0269,APO,8060,2001-11-12,2023-12-07,142,0,2.08,1.83,,,61000,,,,,,,2025-11-21.3,,,,,,2461000.89,,,,,
3549391,"       (2010 TU149)",Y,Y,20.68,0.603,0.025,,,33,2461000.5,0.8249,2.213,0.387,1.96,58.87,92.67,203.80,0.2995,1.2e+03,0.0103,APO,4778,2010-10-10,2023-11-09,125,0,4.04,3.29,1,2,61000,,,,,,,2027-04-26.5,,,,,,2461522.09,,,,,
3549694,"       (2010 TX168)",Y,Y,20.07,,,,,40,2461000.5,0.5235,1.483,0.707,26.02,32.91,101.55,83.05,0.5456,660,0.0227,APO,3322,2010-10-11,2019-11-15,273,0,2.26,1.81,,,61000,,8.38,,,,,2025-06-21.7,,,,,,2460848.28,,,,,
3550042,"       (2010 UY6)",Y,Y,20.11,0.712,0.030,,,42,2461000.5,0.6162,2.65,1.017,19.87,9.03,20.40,176.35,0.2285,1.58e+03,0.0383,APO,4919,2010-08-28,2024-02-15,247,0,4.28,4.31,,,61000,,,,,,,2023-10-11.2,,,,,,2460228.79,,,,,
3550057,"       (2010 UG7)",Y,Y,21.70,,,,,8,2461000.5,0.7734,2.238,0.507,15.99,25.80,102.09,166.32,0.2943,1.22e+03,0.0226,APO,32,2010-09-27,2010-10-29,30,6,3.97,3.35,,,61000,,,,,,,2024-05-04.9,,,,,,2460435.45,,,,,
3550082,"       (2010 UQ7)",Y,Y,20.10,,,,,36,2461000.5,0.6783,2.455,0.790,4.51,236.83,76.57,346.28,0.2563,1.4e+03,0.0181,APO,1322,2010-10-12,2014-05-26,180,0,4.12,3.85,0,1,61000,,,,,,,2026-01-13.5,,,,,,2461054.05,,,,,
3550084,"       (2010 US7)",Y,Y,18.86,,,,,30,2461000.5,0.6384,1.962,0.710,55.18,240.86,247.93,152.67,0.3585,1e+03,0.0434,APO,4252,2010-10-29,2022-06-20,167,0,3.22,2.75,,,61000,,,,,,,2024-09-21.1,,,,,,2460574.66,,,,,
3550127,"       (2010 UK8)",Y,Y,20.07,,,,,31,2461000.5,0.6973,2.19,0.663,1.86,11.58,135.44,209.42,0.3042,1.18e+03,0.0194,APO,4765,2010-10-31,2023-11-17,134,0,3.72,3.24,,,61000,,,,,,,2027-03-31.0,,,,,,2461495.54,,,,,
3550233,"       (2010 VZ)",Y,Y,19.31,0.380,0.194,,,32,2461000.5,0.5920,2.446,0.998,8.46,181.91,215.66,330.49,0.2576,1.4e+03,0.0435,APO,1541,2010-11-02,2015-01-21,109,0,3.89,3.83,,,61000,,,,,,,2026-03-15.5,,,,,,2461115.06,,,,,
3550464,"       (2010 VT11)",Y,Y,21.70,0.152,0.189,,,47,2461000.5,0.6117,1.754,0.681,2.48,249.33,65.78,191.72,0.4243,848,0.0123,APO,5149,2010-11-02,2024-12-07,245,0,2.83,2.32,,,61000,,,,,,,2026-12-22.5,,,,,,2461397.07,,,,,
3551067,"       (2010 VD72)",Y,Y,21.54,0.124,0.290,,,24,2461000.5,0.1813,0.9184,0.752,19.20,224.06,310.30,275.98,1.12,321,0.0136,ATE,5071,2010-11-09,2024-09-27,75,0,1.08,0.88,,,61000,,,,,,,2026-02-04.0,,,,,,2461075.53,,,,,
3552655,"       (2010 WV8)",Y,Y,21.94,,,,,17,2461000.5,0.6718,2.126,0.698,8.44,55.13,288.10,315.62,0.3179,1.13e+03,0.00619,APO,50,2010-11-16,2011-01-05,86,6,3.55,3.1,,,61000,,,,,,,2026-04-09.6,,,,,,2461140.12,,,,,
3552661,"       (2010 WZ8)",Y,Y,20.78,,,,,43,2461000.5,0.5035,1.973,0.980,3.70,284.22,200.49,128.81,0.3556,1.01e+03,0.00914,APO,4143,2010-11-29,2022-04-03,170,0,2.97,2.77,,,61000,,,,,,,2024-11-23.8,,,,,,2460638.30,,,,,
3553279,"       (2010 XB24)",Y,Y,21.74,,,,,32,2461000.5,0.4391,1.286,0.721,5.53,263.27,285.90,28.31,0.6759,533,0.022,APO,4979,2010-12-07,2024-07-25,133,0,1.85,1.46,,,61000,,,,,,,2025-10-10.1,,,,,,2460958.62,,,,,
3553283,"       (2010 XC25)",Y,Y,20.90,,,,,32,2461000.5,0.5281,1.743,0.823,2.97,303.85,237.33,145.98,0.4282,841,0.000982,APO,1413,2010-12-08,2014-10-21,112,2,2.66,2.3,,,61000,,,,,,,2024-12-15.0,,,,,,2460659.58,,,,,
3553704,"       (2010 XA68)",Y,Y,21.90,,,,,16,2461000.5,0.3013,1.157,0.809,59.28,74.32,107.45,285.79,0.7916,455,0.049,APO,3645,2010-12-14,2020-12-06,81,1,1.51,1.25,,,61000,,,,,,,2026-02-22.7,,,,,,2461094.25,,,,,
3553986,"       (2010 XP69)",Y,Y,20.75,0.273,0.065,,,13,2461000.5,0.3427,1.523,1.001,14.59,199.84,197.34,357.57,0.5243,687,0.0146,APO,2370,2010-10-05,2017-04-01,55,1,2.05,1.88,,,61000,,,,,,,2025-11-25.6,,,,,,2461005.14,,,,,
3553994,"       (2010 YB)",Y,Y,20.86,,,,,49,2461000.5,0.4946,1.822,0.921,3.60,314.44,94.57,37.85,0.4006,899,0.0462,APO,1910,2010-12-14,2016-03-07,241,0,2.72,2.46,,,61000,,,,,,,2025-08-18.5,,,,,,2460906.02,,,,,
3555165,"       (2011 AT26)",Y,Y,21.60,,,,,9,2461000.5,0.6971,2.373,0.719,1.75,243.23,125.07,43.92,0.2696,1.34e+03,0.00772,APO,4016,2011-01-11,2022-01-09,53,2,4.03,3.66,,,61000,,,,,,,2025-06-11.0,,,,,,2460837.60,,,,,
3555653,"       (2011 BX10)",Y,Y,18.45,,,,,40,2461000.5,0.6454,2.811,0.997,9.77,79.08,348.67,50.05,0.2091,1.72e+03,0.0179,APO,5023,2010-11-02,2024-08-03,145,0,4.63,4.71,,,61000,,,,,,,2025-03-26.6,,,,,,2460761.11,,,,,
3555763,"       (2011 BY18)",Y,Y,20.81,,,,,24,2461000.5,0.7832,2.263,0.491,3.65,135.19,240.14,138.05,0.2895,1.24e+03,0.0231,APO,4881,2011-01-25,2024-06-06,101,0,4.04,3.4,,,61000,,,,,,,2024-08-01.1,,,,,,2460523.67,,,,,
3558389,"       (2011 BE38)",Y,Y,18.35,,,,,30,2461000.5,0.7097,2.634,0.765,8.17,321.10,302.99,144.62,0.2306,1.56e+03,0.021,APO,1457,2011-01-28,2015-01-24,158,0,4.50,4.27,,,61000,,,,,,,2024-03-03.9,,,,,,2460373.41,,,,,
3556126,"       (2011 BM45)",Y,Y,21.60,,,,,14,2461000.5,0.8031,1.921,0.378,5.32,302.16,63.30,229.35,0.3702,973,0.00673,APO,2908,2011-01-30,2019-01-16,50,2,3.46,2.66,,,61000,,,,,,,2026-11-08.9,,,,,,2461353.45,,,,,
3557481,"       (2011 BO59)",Y,Y,21.26,,,,,46,2461000.5,0.4644,1.83,0.980,4.74,343.48,221.39,324.28,0.3982,904,0.0268,APO,3844,2011-01-30,2021-08-09,265,0,2.68,2.47,,,61000,,,,,,,2026-02-18.6,,,,,,2461090.20,,,,,
3557636,"       (2011 BT59)",Y,Y,20.83,,,,,15,2461000.5,0.9449,2.493,0.137,3.67,36.27,305.88,292.96,0.2503,1.44e+03,0.0167,APO,28,2011-01-10,2011-02-07,15,7,4.85,3.94,,,61000,,,,,,,2026-08-15.7,,,,,,2461268.27,,,,,
3556968,"       (2011 CT4)",Y,Y,20.54,,,,,38,2461000.5,0.7184,1.726,0.486,2.65,304.75,69.69,230.04,0.4348,828,0.00647,APO,3302,2011-02-04,2020-02-19,333,0,2.97,2.27,,,61000,,3.93,,,,,2026-09-15.9,,,,,,2461299.41,,,,,
3557196,"       (2011 CC22)",Y,Y,21.22,,,,,15,2461000.5,0.1153,1.123,0.993,34.83,130.31,171.26,357.81,0.8287,434,0.0216,APO,4754,2011-02-06,2024-02-12,62,0,1.25,1.19,,,61000,,,,,,,2025-11-23.6,,,,,,2461003.14,,,,,
3557486,"       (2011 CY46)",Y,Y,19.90,,,,,40,2461000.5,0.6109,2.15,0.837,11.54,11.04,221.21,225.36,0.3126,1.15e+03,0.0411,APO,1269,2011-02-11,2014-08-03,219,0,3.46,3.15,,,61000,,5.567,,,,,2027-01-25.6,,,,,,2461431.19,,,,,
3557843,"       (2011 DV)",Y,Y,20.79,,,,,42,2461000.5,0.0493,0.9573,0.910,10.59,35.04,350.52,42.56,1.052,342,0.00369,ATE,5190,2011-02-22,2025-05-09,159,0,1.00,0.937,,,61000,,,,,,,2025-10-11.5,,,,,,2460960.05,,,,,
3557957,"       (2011 DS9)",Y,Y,20.20,,,,,44,2461000.5,0.6423,2.622,0.938,3.70,93.34,146.26,152.41,0.2322,1.55e+03,0.00367,APO,1421,2011-02-25,2015-01-16,270,0,4.31,4.25,,,61000,,,,,,,2024-02-03.4,,,,,,2460343.98,,,,,
3558375,"       (2011 EL11)",Y,Y,19.88,,,,,43,2461000.5,0.6902,1.996,0.618,3.91,313.68,82.30,120.88,0.3495,1.03e+03,0.00645,APO,6211,2008-02-28,2025-03-01,264,0,3.37,2.82,,,61000,,,,,,,2024-12-10.1,,,,,,2460654.67,,,,,
3558386,"       (2011 EF17)",Y,Y,19.20,,,,,19,2461000.5,0.7435,2.343,0.601,4.22,3.81,282.45,356.26,0.2749,1.31e+03,0.0112,APO,2816,2011-03-05,2018-11-19,72,0,4.08,3.59,,,61000,,,,,,,2025-12-04.5,,,,,,2461014.09,,,,,
3559599,"       (2011 EO40)",Y,Y,21.87,,,,,11,2461000.5,0.5404,1.654,0.760,3.36,50.17,17.23,5.64,0.4633,777,0.048,APO,5286,2011-03-10,2025-08-29,30,1,2.55,2.13,,,61000,,,,,,,2025-11-08.8,,,,,,2460988.33,,,,,
3559839,"       (2011 EL51)",Y,Y,21.91,,,,,11,2461000.5,0.5689,1.191,0.513,10.97,198.45,94.90,51.72,0.7582,475,0.047,APO,4739,2011-03-11,2024-03-01,43,1,1.87,1.3,,,61000,,,,,,,2025-09-13.7,,,,,,2460932.28,,,,,
